,all_time_quantity_sold,product_id,seller_id,category_id,brand_id
3270,490,46634155,73012,4642,111461
3271,297,173164642,73012,4642,195495
3272,255,217317583,25203,5350,110682
3273,353,171869909,73012,4642,195495
3274,142,216462048,25203,5350,110682
3275,726,21089128,154163,4294,27464
3276,4325,74975883,154163,4293,27464
3277,2917,54439144,154163,1846,27464
3278,2312,52373199,65686,28944,111461
3279,1696,160440903,65836,1828,19073
3280,378,25319983,49929,1828,18845
3281,703,24255305,64160,1846,111461
3282,389,174029994,65836,1828,19073
3283,2978,53254176,65686,1846,111461
3284,2725,124742926,1,2458,17827
3285,1630,134641513,49929,1828,18845
3286,935,416978,154163,4294,27464
3287,2221,419322,1,1846,18806
3288,7,12477248,329374,4642,111461
3289,976,74573141,154163,4293,27464
3290,2422,17967481,129537,4343,25422
3291,2137,76030024,154163,1846,27464
3292,249,65107101,25203,28840,18802
3293,1398,806744,45,1828,111460
3294,184,416911,154163,4294,27464
3295,352,73312665,25203,28840,18845
3296,383,68600962,95215,5350,505907
3297,1516,97346988,1,1846,25422
3298,848,53181542,65686,28944,111461
3299,87,709035,217686,4454,112149
3300,1019,32246331,65686,28944,111461
3301,1074,67619329,27572,28906,18991
3302,726,74561661,154163,4294,27464
3303,212,9979633,73012,28920,111461
3304,288,110055062,73012,5350,111461
3305,3469,53704413,65686,1846,111461
3306,884,44012580,25203,1846,18802
3307,258,44012841,25203,2679,18802
3308,101,136981085,49929,1828,927055
3309,408,15215426,73012,28900,111461
3310,2727,138481685,1,6255,19246
3311,143,187392403,25203,28840,18802
3312,321,74311543,154163,4293,27464
3313,957,10001369,25203,2679,18802
3314,2244,38323087,25203,28842,21862
3315,1120,26314426,73012,4642,111461
3316,9979,134561311,783,1828,18845
3317,2638,8608925,65686,28944,111461
3318,490,46634155,73012,4642,111461
3319,297,173164642,73012,4642,195495
3320,255,217317583,25203,5350,110682
3321,353,171869909,73012,4642,195495
3322,142,216462048,25203,5350,110682
3323,726,21089128,154163,4294,27464
3324,4325,74975883,154163,4293,27464
3325,2917,54439144,154163,1846,27464
3326,2312,52373199,65686,28944,111461
3327,1696,160440903,65836,1828,19073
3328,378,25319983,49929,1828,18845
3329,703,24255305,64160,1846,111461
3330,389,174029994,65836,1828,19073
3331,2978,53254176,65686,1846,111461
3332,2725,124742926,1,2458,17827
3333,1630,134641513,49929,1828,18845
3334,935,416978,154163,4294,27464
3335,2221,419322,1,1846,18806
3336,7,12477248,329374,4642,111461
3337,976,74573141,154163,4293,27464
3338,2422,17967481,129537,4343,25422
3339,2137,76030024,154163,1846,27464
3340,249,65107101,25203,28840,18802
3341,258,44012841,25203,2679,18802
3342,101,136981085,49929,1828,927055
3343,408,15215426,73012,28900,111461
3344,2727,138481685,1,6255,19246
3345,143,187392403,25203,28840,18802
3346,321,74311543,154163,4293,27464
3347,957,10001369,25203,2679,18802
3348,2244,38323087,25203,28842,21862
3349,1120,26314426,73012,4642,111461
3350,9979,134561311,783,1828,18845
3351,2638,8608925,65686,28944,111461
3352,490,46634155,73012,4642,111461
3353,297,173164642,73012,4642,195495
3354,255,217317583,25203,5350,110682
3355,353,171869909,73012,4642,195495
3356,142,216462048,25203,5350,110682
3357,726,21089128,154163,4294,27464
3358,4325,74975883,154163,4293,27464
3359,2917,54439144,154163,1846,27464
3360,2312,52373199,65686,28944,111461
3361,1696,160440903,65836,1828,19073
3362,378,25319983,49929,1828,18845
3363,703,24255305,64160,1846,111461
3364,389,174029994,65836,1828,19073
3365,2978,53254176,65686,1846,111461
3366,2725,124742926,1,2458,17827
3367,1630,134641513,49929,1828,18845
3368,935,416978,154163,4294,27464
3369,2221,419322,1,1846,18806
3370,7,12477248,329374,4642,111461
3371,976,74573141,154163,4293,27464
3372,2422,17967481,129537,4343,25422
3373,2137,76030024,154163,1846,27464
3374,249,65107101,25203,28840,18802
3375,1398,806744,45,1828,111460
3376,184,416911,154163,4294,27464
3377,352,73312665,25203,28840,18845
3378,383,68600962,95215,5350,505907
3379,1516,97346988,1,1846,25422
3380,848,53181542,65686,28944,111461
3381,87,709035,217686,4454,112149
3382,1019,32246331,65686,28944,111461
3383,1074,67619329,27572,28906,18991
3384,726,74561661,154163,4294,27464
3385,212,9979633,73012,28920,111461
3386,288,110055062,73012,5350,111461
3387,3469,53704413,65686,1846,111461
3388,884,44012580,25203,1846,18802
3389,258,44012841,25203,2679,18802
3390,101,136981085,49929,1828,927055
3391,408,15215426,73012,28900,111461
3392,2727,138481685,1,6255,19246
3393,143,187392403,25203,28840,18802
3394,321,74311543,154163,4293,27464
3395,957,10001369,25203,2679,18802
3396,2244,38323087,25203,28842,21862
3397,1120,26314426,73012,4642,111461
3398,9979,134561311,783,1828,18845
3399,2638,8608925,65686,28944,111461
3400,490,46634155,73012,4642,111461
3401,297,173164642,73012,4642,195495
3402,255,217317583,25203,5350,110682
3403,353,171869909,73012,4642,195495
3404,142,216462048,25203,5350,110682
3405,726,21089128,154163,4294,27464
3406,4325,74975883,154163,4293,27464
3407,2917,54439144,154163,1846,27464
3408,2312,52373199,65686,28944,111461
3409,1696,160440903,65836,1828,19073
3410,378,25319983,49929,1828,18845
3411,703,24255305,64160,1846,111461
3412,389,174029994,65836,1828,19073
3413,2978,53254176,65686,1846,111461
3414,2725,124742926,1,2458,17827
3415,1630,134641513,49929,1828,18845
3416,935,416978,154163,4294,27464
3417,2221,419322,1,1846,18806
3418,7,12477248,329374,4642,111461
3419,976,74573141,154163,4293,27464
3420,2422,17967481,129537,4343,25422
3421,2137,76030024,154163,1846,27464
3422,249,65107101,25203,28840,18802
3423,1398,806744,45,1828,111460
3424,184,416911,154163,4294,27464
3425,352,73312665,25203,28840,18845
3426,383,68600962,95215,5350,505907
3427,1516,97346988,1,1846,25422
3428,848,53181542,65686,28944,111461
3429,87,709035,217686,4454,112149
3430,1019,32246331,65686,28944,111461
3431,1074,67619329,27572,28906,18991
3432,726,74561661,154163,4294,27464
3433,212,9979633,73012,28920,111461
3434,288,110055062,73012,5350,111461
3435,3469,53704413,65686,1846,111461
3436,884,44012580,25203,1846,18802
3437,258,44012841,25203,2679,18802
3438,101,136981085,49929,1828,927055
3439,408,15215426,73012,28900,111461
3440,2727,138481685,1,6255,19246
3441,143,187392403,25203,28840,18802
3442,321,74311543,154163,4293,27464
3443,957,10001369,25203,2679,18802
3444,2244,38323087,25203,28842,21862
3445,1120,26314426,73012,4642,111461
3446,9979,134561311,783,1828,18845
3447,2638,8608925,65686,28944,111461
3448,490,46634155,73012,4642,111461
3449,297,173164642,73012,4642,195495
3450,255,217317583,25203,5350,110682
3451,353,171869909,73012,4642,195495
3452,142,216462048,25203,5350,110682
3453,726,21089128,154163,4294,27464
3454,4325,74975883,154163,4293,27464
3455,2917,54439144,154163,1846,27464
3456,2312,52373199,65686,28944,111461
3457,1696,160440903,65836,1828,19073
3458,378,25319983,49929,1828,18845
3459,703,24255305,64160,1846,111461
3460,389,174029994,65836,1828,19073
3461,142,216462048,25203,5350,110682
3462,726,21089128,154163,4294,27464
3463,4325,74975883,154163,4293,27464
3464,2917,54439144,154163,1846,27464
3465,2312,52373199,65686,28944,111461
3466,1696,160440903,65836,1828,19073
3467,378,25319983,49929,1828,18845
3468,703,24255305,64160,1846,111461
3469,389,174029994,65836,1828,19073
3470,2978,53254176,65686,1846,111461
3471,2725,124742926,1,2458,17827
3472,1630,134641513,49929,1828,18845
3473,935,416978,154163,4294,27464
3474,2221,419322,1,1846,18806
3475,7,12477248,329374,4642,111461
3476,976,74573141,154163,4293,27464
3477,2422,17967481,129537,4343,25422
3478,2137,76030024,154163,1846,27464
3479,249,65107101,25203,28840,18802
3480,1398,806744,45,1828,111460
3481,184,416911,154163,4294,27464
3482,352,73312665,25203,28840,18845
3483,383,68600962,95215,5350,505907
3484,1516,97346988,1,1846,25422
3485,848,53181542,65686,28944,111461
3486,87,709035,217686,4454,112149
3487,1019,32246331,65686,28944,111461
3488,1074,67619329,27572,28906,18991
3489,726,74561661,154163,4294,27464
3490,212,9979633,73012,28920,111461
3491,288,110055062,73012,5350,111461
3492,3469,53704413,65686,1846,111461
3493,884,44012580,25203,1846,18802
3494,258,44012841,25203,2679,18802
3495,101,136981085,49929,1828,927055
3496,408,15215426,73012,28900,111461
3497,2727,138481685,1,6255,19246
3498,143,187392403,25203,28840,18802
3499,321,74311543,154163,4293,27464
3500,957,10001369,25203,2679,18802
3501,2244,38323087,25203,28842,21862
3502,1120,26314426,73012,4642,111461
3503,9979,134561311,783,1828,18845
3504,2638,8608925,65686,28944,111461
3505,490,46634155,73012,4642,111461
3506,297,173164642,73012,4642,195495
3507,255,217317583,25203,5350,110682
3508,353,171869909,73012,4642,195495
3509,142,216462048,25203,5350,110682
3510,726,21089128,154163,4294,27464
3511,4325,74975883,154163,4293,27464
3512,2917,54439144,154163,1846,27464
3513,2312,52373199,65686,28944,111461
3514,1696,160440903,65836,1828,19073
3515,378,25319983,49929,1828,18845
3516,703,24255305,64160,1846,111461
3517,389,174029994,65836,1828,19073
3518,2978,53254176,65686,1846,111461
3519,2725,124742926,1,2458,17827
3520,1630,134641513,49929,1828,18845
3521,935,416978,154163,4294,27464
3522,2221,419322,1,1846,18806
3523,7,12477248,329374,4642,111461
3524,976,74573141,154163,4293,27464
3525,2422,17967481,129537,4343,25422
3526,2137,76030024,154163,1846,27464
3527,249,65107101,25203,28840,18802
3528,1398,806744,45,1828,111460
3529,184,416911,154163,4294,27464
3530,352,73312665,25203,28840,18845
3531,383,68600962,95215,5350,505907
3532,1516,97346988,1,1846,25422
3533,848,53181542,65686,28944,111461
3534,87,709035,217686,4454,112149
3535,1019,32246331,65686,28944,111461
3536,1074,67619329,27572,28906,18991
3537,726,74561661,154163,4294,27464
3538,212,9979633,73012,28920,111461
3539,288,110055062,73012,5350,111461
3540,3469,53704413,65686,1846,111461
3541,884,44012580,25203,1846,18802
3542,258,44012841,25203,2679,18802
3543,101,136981085,49929,1828,927055
3544,408,15215426,73012,28900,111461
3545,2727,138481685,1,6255,19246
3546,143,187392403,25203,28840,18802
3547,321,74311543,154163,4293,27464
3548,957,10001369,25203,2679,18802
3549,2244,38323087,25203,28842,21862
3550,1120,26314426,73012,4642,111461
3551,9979,134561311,783,1828,18845
3552,2638,8608925,65686,28944,111461
3553,490,46634155,73012,4642,111461
3554,297,173164642,73012,4642,195495
3555,255,217317583,25203,5350,110682
3556,353,171869909,73012,4642,195495
3557,142,216462048,25203,5350,110682
3558,726,21089128,154163,4294,27464
3559,4325,74975883,154163,4293,27464
3560,2917,54439144,154163,1846,27464
3561,2312,52373199,65686,28944,111461
3562,1696,160440903,65836,1828,19073
3563,378,25319983,49929,1828,18845
3564,703,24255305,64160,1846,111461
3565,389,174029994,65836,1828,19073
3566,2978,53254176,65686,1846,111461
3567,2725,124742926,1,2458,17827
3568,1630,134641513,49929,1828,18845
3569,935,416978,154163,4294,27464
3570,2221,419322,1,1846,18806
3571,7,12477248,329374,4642,111461
3572,976,74573141,154163,4293,27464
3573,2422,17967481,129537,4343,25422
3574,2137,76030024,154163,1846,27464
3575,249,65107101,25203,28840,18802
3576,1398,806744,45,1828,111460
3577,184,416911,154163,4294,27464
3578,352,73312665,25203,28840,18845
3579,383,68600962,95215,5350,505907
3580,1516,97346988,1,1846,25422
3581,935,416978,154163,4294,27464
3582,2221,419322,1,1846,18806
3583,7,12477248,329374,4642,111461
3584,976,74573141,154163,4293,27464
3585,2422,17967481,129537,4343,25422
3586,2137,76030024,154163,1846,27464
3587,249,65107101,25203,28840,18802
3588,1398,806744,45,1828,111460
3589,184,416911,154163,4294,27464
3590,352,73312665,25203,28840,18845
3591,383,68600962,95215,5350,505907
3592,1516,97346988,1,1846,25422
3593,848,53181542,65686,28944,111461
3594,87,709035,217686,4454,112149
3595,1019,32246331,65686,28944,111461
3596,1074,67619329,27572,28906,18991
3597,726,74561661,154163,4294,27464
3598,212,9979633,73012,28920,111461
3599,288,110055062,73012,5350,111461
3600,3469,53704413,65686,1846,111461
3601,884,44012580,25203,1846,18802
3602,258,44012841,25203,2679,18802
3603,101,136981085,49929,1828,927055
3604,408,15215426,73012,28900,111461
3605,2727,138481685,1,6255,19246
3606,143,187392403,25203,28840,18802
3607,321,74311543,154163,4293,27464
3608,957,10001369,25203,2679,18802
3609,2244,38323087,25203,28842,21862
3610,1120,26314426,73012,4642,111461
3611,9979,134561311,783,1828,18845
3612,2638,8608925,65686,28944,111461
3613,490,46634155,73012,4642,111461
3614,297,173164642,73012,4642,195495
3615,255,217317583,25203,5350,110682
3616,353,171869909,73012,4642,195495
3617,142,216462048,25203,5350,110682
3618,726,21089128,154163,4294,27464
3619,4325,74975883,154163,4293,27464
3620,2917,54439144,154163,1846,27464
3621,2312,52373199,65686,28944,111461
3622,1696,160440903,65836,1828,19073
3623,378,25319983,49929,1828,18845
3624,703,24255305,64160,1846,111461
3625,389,174029994,65836,1828,19073
3626,2978,53254176,65686,1846,111461
3627,2725,124742926,1,2458,17827
3628,1630,134641513,49929,1828,18845
3629,935,416978,154163,4294,27464
3630,2221,419322,1,1846,18806
3631,7,12477248,329374,4642,111461
3632,976,74573141,154163,4293,27464
3633,2422,17967481,129537,4343,25422
3634,2137,76030024,154163,1846,27464
3635,249,65107101,25203,28840,18802
3636,1398,806744,45,1828,111460
3637,184,416911,154163,4294,27464
3638,352,73312665,25203,28840,18845
3639,383,68600962,95215,5350,505907
3640,1516,97346988,1,1846,25422
3641,848,53181542,65686,28944,111461
3642,87,709035,217686,4454,112149
3643,1019,32246331,65686,28944,111461
3644,1074,67619329,27572,28906,18991
3645,726,74561661,154163,4294,27464
3646,212,9979633,73012,28920,111461
3647,288,110055062,73012,5350,111461
3648,3469,53704413,65686,1846,111461
3649,884,44012580,25203,1846,18802
3650,258,44012841,25203,2679,18802
3651,101,136981085,49929,1828,927055
3652,408,15215426,73012,28900,111461
3653,2727,138481685,1,6255,19246
3654,143,187392403,25203,28840,18802
3655,321,74311543,154163,4293,27464
3656,957,10001369,25203,2679,18802
3657,2244,38323087,25203,28842,21862
3658,1120,26314426,73012,4642,111461
3659,9979,134561311,783,1828,18845
3660,2638,8608925,65686,28944,111461
3661,490,46634155,73012,4642,111461
3662,297,173164642,73012,4642,195495
3663,255,217317583,25203,5350,110682
3664,353,171869909,73012,4642,195495
3665,142,216462048,25203,5350,110682
3666,726,21089128,154163,4294,27464
3667,4325,74975883,154163,4293,27464
3668,2917,54439144,154163,1846,27464
3669,2312,52373199,65686,28944,111461
3670,1696,160440903,65836,1828,19073
3671,378,25319983,49929,1828,18845
3672,703,24255305,64160,1846,111461
3673,389,174029994,65836,1828,19073
3674,2978,53254176,65686,1846,111461
3675,2725,124742926,1,2458,17827
3676,1630,134641513,49929,1828,18845
3677,935,416978,154163,4294,27464
3678,2221,419322,1,1846,18806
3679,7,12477248,329374,4642,111461
3680,976,74573141,154163,4293,27464
3681,2422,17967481,129537,4343,25422
3682,2137,76030024,154163,1846,27464
3683,249,65107101,25203,28840,18802
3684,1398,806744,45,1828,111460
3685,184,416911,154163,4294,27464
3686,352,73312665,25203,28840,18845
3687,383,68600962,95215,5350,505907
3688,1516,97346988,1,1846,25422
3689,848,53181542,65686,28944,111461
3690,87,709035,217686,4454,112149
3691,1019,32246331,65686,28944,111461
3692,1074,67619329,27572,28906,18991
3693,726,74561661,154163,4294,27464
3694,212,9979633,73012,28920,111461
3695,288,110055062,73012,5350,111461
3696,3469,53704413,65686,1846,111461
3697,884,44012580,25203,1846,18802
3698,258,44012841,25203,2679,18802
3699,101,136981085,49929,1828,927055
3700,408,15215426,73012,28900,111461
3701,1696,160440903,65836,1828,19073
3702,378,25319983,49929,1828,18845
3703,703,24255305,64160,1846,111461
3704,389,174029994,65836,1828,19073
3705,2978,53254176,65686,1846,111461
3706,2725,124742926,1,2458,17827
3707,1630,134641513,49929,1828,18845
3708,935,416978,154163,4294,27464
3709,2221,419322,1,1846,18806
3710,7,12477248,329374,4642,111461
3711,976,74573141,154163,4293,27464
3712,2422,17967481,129537,4343,25422
3713,2137,76030024,154163,1846,27464
3714,249,65107101,25203,28840,18802
3715,1398,806744,45,1828,111460
3716,184,416911,154163,4294,27464
3717,352,73312665,25203,28840,18845
3718,383,68600962,95215,5350,505907
3719,1516,97346988,1,1846,25422
3720,848,53181542,65686,28944,111461
3721,87,709035,217686,4454,112149
3722,1019,32246331,65686,28944,111461
3723,1074,67619329,27572,28906,18991
3724,726,74561661,154163,4294,27464
3725,212,9979633,73012,28920,111461
3726,288,110055062,73012,5350,111461
3727,3469,53704413,65686,1846,111461
3728,884,44012580,25203,1846,18802
3729,258,44012841,25203,2679,18802
3730,101,136981085,49929,1828,927055
3731,408,15215426,73012,28900,111461
3732,2727,138481685,1,6255,19246
3733,143,187392403,25203,28840,18802
3734,321,74311543,154163,4293,27464
3735,957,10001369,25203,2679,18802
3736,2244,38323087,25203,28842,21862
3737,1120,26314426,73012,4642,111461
3738,9979,134561311,783,1828,18845
3739,2638,8608925,65686,28944,111461
3740,490,46634155,73012,4642,111461
3741,297,173164642,73012,4642,195495
3742,255,217317583,25203,5350,110682
3743,353,171869909,73012,4642,195495
3744,142,216462048,25203,5350,110682
3745,726,21089128,154163,4294,27464
3746,4325,74975883,154163,4293,27464
3747,2917,54439144,154163,1846,27464
3748,2312,52373199,65686,28944,111461
3749,1696,160440903,65836,1828,19073
3750,378,25319983,49929,1828,18845
3751,703,24255305,64160,1846,111461
3752,389,174029994,65836,1828,19073
3753,2978,53254176,65686,1846,111461
3754,2725,124742926,1,2458,17827
3755,1630,134641513,49929,1828,18845
3756,935,416978,154163,4294,27464
3757,2221,419322,1,1846,18806
3758,7,12477248,329374,4642,111461
3759,976,74573141,154163,4293,27464
3760,2422,17967481,129537,4343,25422
3761,2137,76030024,154163,1846,27464
3762,249,65107101,25203,28840,18802
3763,1398,806744,45,1828,111460
3764,184,416911,154163,4294,27464
3765,352,73312665,25203,28840,18845
3766,383,68600962,95215,5350,505907
3767,1516,97346988,1,1846,25422
3768,848,53181542,65686,28944,111461
3769,87,709035,217686,4454,112149
3770,1019,32246331,65686,28944,111461
3771,1074,67619329,27572,28906,18991
3772,726,74561661,154163,4294,27464
3773,212,9979633,73012,28920,111461
3774,288,110055062,73012,5350,111461
3775,3469,53704413,65686,1846,111461
3776,884,44012580,25203,1846,18802
3777,258,44012841,25203,2679,18802
3778,101,136981085,49929,1828,927055
3779,408,15215426,73012,28900,111461
3780,2727,138481685,1,6255,19246
3781,143,187392403,25203,28840,18802
3782,321,74311543,154163,4293,27464
3783,957,10001369,25203,2679,18802
3784,2244,38323087,25203,28842,21862
3785,1120,26314426,73012,4642,111461
3786,9979,134561311,783,1828,18845
3787,2638,8608925,65686,28944,111461
3788,490,46634155,73012,4642,111461
3789,297,173164642,73012,4642,195495
3790,255,217317583,25203,5350,110682
3791,353,171869909,73012,4642,195495
3792,142,216462048,25203,5350,110682
3793,726,21089128,154163,4294,27464
3794,4325,74975883,154163,4293,27464
3795,2917,54439144,154163,1846,27464
3796,2312,52373199,65686,28944,111461
3797,1696,160440903,65836,1828,19073
3798,378,25319983,49929,1828,18845
3799,703,24255305,64160,1846,111461
3800,389,174029994,65836,1828,19073
3801,2978,53254176,65686,1846,111461
3802,2725,124742926,1,2458,17827
3803,1630,134641513,49929,1828,18845
3804,935,416978,154163,4294,27464
3805,2221,419322,1,1846,18806
3806,7,12477248,329374,4642,111461
3807,976,74573141,154163,4293,27464
3808,2422,17967481,129537,4343,25422
3809,2137,76030024,154163,1846,27464
3810,249,65107101,25203,28840,18802
3811,1398,806744,45,1828,111460
3812,184,416911,154163,4294,27464
3813,352,73312665,25203,28840,18845
3814,383,68600962,95215,5350,505907
3815,1516,97346988,1,1846,25422
3816,848,53181542,65686,28944,111461
3817,87,709035,217686,4454,112149
3818,1019,32246331,65686,28944,111461
3819,1074,67619329,27572,28906,18991
3820,726,74561661,154163,4294,27464
3821,383,68600962,95215,5350,505907
3822,1516,97346988,1,1846,25422
3823,848,53181542,65686,28944,111461
3824,87,709035,217686,4454,112149
3825,1019,32246331,65686,28944,111461
3826,1074,67619329,27572,28906,18991
3827,726,74561661,154163,4294,27464
3828,212,9979633,73012,28920,111461
3829,288,110055062,73012,5350,111461
3830,3469,53704413,65686,1846,111461
3831,884,44012580,25203,1846,18802
3832,258,44012841,25203,2679,18802
3833,101,136981085,49929,1828,927055
3834,408,15215426,73012,28900,111461
3835,2727,138481685,1,6255,19246
3836,143,187392403,25203,28840,18802
3837,321,74311543,154163,4293,27464
3838,957,10001369,25203,2679,18802
3839,2244,38323087,25203,28842,21862
3840,1120,26314426,73012,4642,111461
3841,9979,134561311,783,1828,18845
3842,2638,8608925,65686,28944,111461
3843,490,46634155,73012,4642,111461
3844,297,173164642,73012,4642,195495
3845,255,217317583,25203,5350,110682
3846,353,171869909,73012,4642,195495
3847,142,216462048,25203,5350,110682
3848,726,21089128,154163,4294,27464
3849,4325,74975883,154163,4293,27464
3850,2917,54439144,154163,1846,27464
3851,2312,52373199,65686,28944,111461
3852,1696,160440903,65836,1828,19073
3853,378,25319983,49929,1828,18845
3854,703,24255305,64160,1846,111461
3855,389,174029994,65836,1828,19073
3856,2978,53254176,65686,1846,111461
3857,2725,124742926,1,2458,17827
3858,1630,134641513,49929,1828,18845
3859,935,416978,154163,4294,27464
3860,2221,419322,1,1846,18806
3861,7,12477248,329374,4642,111461
3862,976,74573141,154163,4293,27464
3863,2422,17967481,129537,4343,25422
3864,2137,76030024,154163,1846,27464
3865,249,65107101,25203,28840,18802
3866,1398,806744,45,1828,111460
3867,184,416911,154163,4294,27464
3868,352,73312665,25203,28840,18845
3869,383,68600962,95215,5350,505907
3870,1516,97346988,1,1846,25422
3871,848,53181542,65686,28944,111461
3872,87,709035,217686,4454,112149
3873,1019,32246331,65686,28944,111461
3874,1074,67619329,27572,28906,18991
3875,726,74561661,154163,4294,27464
3876,212,9979633,73012,28920,111461
3877,288,110055062,73012,5350,111461
3878,3469,53704413,65686,1846,111461
3879,884,44012580,25203,1846,18802
3880,258,44012841,25203,2679,18802
3881,101,136981085,49929,1828,927055
3882,408,15215426,73012,28900,111461
3883,2727,138481685,1,6255,19246
3884,143,187392403,25203,28840,18802
3885,321,74311543,154163,4293,27464
3886,957,10001369,25203,2679,18802
3887,2244,38323087,25203,28842,21862
3888,1120,26314426,73012,4642,111461
3889,9979,134561311,783,1828,18845
3890,2638,8608925,65686,28944,111461
3891,490,46634155,73012,4642,111461
3892,297,173164642,73012,4642,195495
3893,255,217317583,25203,5350,110682
3894,353,171869909,73012,4642,195495
3895,142,216462048,25203,5350,110682
3896,726,21089128,154163,4294,27464
3897,4325,74975883,154163,4293,27464
3898,2917,54439144,154163,1846,27464
3899,2312,52373199,65686,28944,111461
3900,1696,160440903,65836,1828,19073
3901,378,25319983,49929,1828,18845
3902,703,24255305,64160,1846,111461
3903,389,174029994,65836,1828,19073
3904,2978,53254176,65686,1846,111461
3905,2725,124742926,1,2458,17827
3906,1630,134641513,49929,1828,18845
3907,935,416978,154163,4294,27464
3908,2221,419322,1,1846,18806
3909,7,12477248,329374,4642,111461
3910,976,74573141,154163,4293,27464
3911,2422,17967481,129537,4343,25422
3912,2137,76030024,154163,1846,27464
3913,249,65107101,25203,28840,18802
3914,1398,806744,45,1828,111460
3915,184,416911,154163,4294,27464
3916,352,73312665,25203,28840,18845
3917,383,68600962,95215,5350,505907
3918,1516,97346988,1,1846,25422
3919,848,53181542,65686,28944,111461
3920,87,709035,217686,4454,112149
3921,1019,32246331,65686,28944,111461
3922,1074,67619329,27572,28906,18991
3923,726,74561661,154163,4294,27464
3924,212,9979633,73012,28920,111461
3925,288,110055062,73012,5350,111461
3926,3469,53704413,65686,1846,111461
3927,884,44012580,25203,1846,18802
3928,258,44012841,25203,2679,18802
3929,101,136981085,49929,1828,927055
3930,408,15215426,73012,28900,111461
3931,2727,138481685,1,6255,19246
3932,143,187392403,25203,28840,18802
3933,321,74311543,154163,4293,27464
3934,957,10001369,25203,2679,18802
3935,2244,38323087,25203,28842,21862
3936,1120,26314426,73012,4642,111461
3937,9979,134561311,783,1828,18845
3938,2638,8608925,65686,28944,111461
3939,490,46634155,73012,4642,111461
3940,297,173164642,73012,4642,195495
3941,2638,8608925,65686,28944,111461
3942,490,46634155,73012,4642,111461
3943,297,173164642,73012,4642,195495
3944,255,217317583,25203,5350,110682
3945,353,171869909,73012,4642,195495
3946,142,216462048,25203,5350,110682
3947,726,21089128,154163,4294,27464
3948,4325,74975883,154163,4293,27464
3949,2917,54439144,154163,1846,27464
3950,2312,52373199,65686,28944,111461
3951,1696,160440903,65836,1828,19073
3952,378,25319983,49929,1828,18845
3953,703,24255305,64160,1846,111461
3954,389,174029994,65836,1828,19073
3955,2978,53254176,65686,1846,111461
3956,2725,124742926,1,2458,17827
3957,1630,134641513,49929,1828,18845
3958,935,416978,154163,4294,27464
3959,2221,419322,1,1846,18806
3960,7,12477248,329374,4642,111461
3961,976,74573141,154163,4293,27464
3962,2422,17967481,129537,4343,25422
3963,2137,76030024,154163,1846,27464
3964,249,65107101,25203,28840,18802
3965,1398,806744,45,1828,111460
3966,184,416911,154163,4294,27464
3967,352,73312665,25203,28840,18845
3968,383,68600962,95215,5350,505907
3969,1516,97346988,1,1846,25422
3970,848,53181542,65686,28944,111461
3971,87,709035,217686,4454,112149
3972,1019,32246331,65686,28944,111461
3973,1074,67619329,27572,28906,18991
3974,726,74561661,154163,4294,27464
3975,212,9979633,73012,28920,111461
3976,288,110055062,73012,5350,111461
3977,3469,53704413,65686,1846,111461
3978,884,44012580,25203,1846,18802
3979,258,44012841,25203,2679,18802
3980,101,136981085,49929,1828,927055
3981,408,15215426,73012,28900,111461
3982,2727,138481685,1,6255,19246
3983,143,187392403,25203,28840,18802
3984,321,74311543,154163,4293,27464
3985,957,10001369,25203,2679,18802
3986,2244,38323087,25203,28842,21862
3987,1120,26314426,73012,4642,111461
3988,9979,134561311,783,1828,18845
3989,2638,8608925,65686,28944,111461
3990,490,46634155,73012,4642,111461
3991,297,173164642,73012,4642,195495
3992,255,217317583,25203,5350,110682
3993,353,171869909,73012,4642,195495
3994,142,216462048,25203,5350,110682
3995,726,21089128,154163,4294,27464
3996,4325,74975883,154163,4293,27464
3997,2917,54439144,154163,1846,27464
3998,2312,52373199,65686,28944,111461
3999,1696,160440903,65836,1828,19073
4000,378,25319983,49929,1828,18845
4001,703,24255305,64160,1846,111461
4002,389,174029994,65836,1828,19073
4003,2978,53254176,65686,1846,111461
4004,2725,124742926,1,2458,17827
4005,1630,134641513,49929,1828,18845
4006,935,416978,154163,4294,27464
4007,2221,419322,1,1846,18806
4008,7,12477248,329374,4642,111461
4009,976,74573141,154163,4293,27464
4010,2422,17967481,129537,4343,25422
4011,2137,76030024,154163,1846,27464
4012,249,65107101,25203,28840,18802
4013,1398,806744,45,1828,111460
4014,184,416911,154163,4294,27464
4015,352,73312665,25203,28840,18845
4016,383,68600962,95215,5350,505907
4017,1516,97346988,1,1846,25422
4018,848,53181542,65686,28944,111461
4019,87,709035,217686,4454,112149
4020,1019,32246331,65686,28944,111461
4021,1074,67619329,27572,28906,18991
4022,726,74561661,154163,4294,27464
4023,212,9979633,73012,28920,111461
4024,288,110055062,73012,5350,111461
4025,3469,53704413,65686,1846,111461
4026,884,44012580,25203,1846,18802
4027,258,44012841,25203,2679,18802
4028,101,136981085,49929,1828,927055
4029,408,15215426,73012,28900,111461
4030,2727,138481685,1,6255,19246
4031,143,187392403,25203,28840,18802
4032,321,74311543,154163,4293,27464
4033,957,10001369,25203,2679,18802
4034,2244,38323087,25203,28842,21862
4035,1120,26314426,73012,4642,111461
4036,9979,134561311,783,1828,18845
4037,2638,8608925,65686,28944,111461
